,State_Name,District_Name,Labour_hours,Crop_Year,Season,Crop,Area,Production,yield
221562,Uttar Pradesh,MAINPURI,859.5,2011,Kharif     ,Rice,64437.0,168825.0,2620.000931142046
221581,Uttar Pradesh,MAINPURI,859.5,2011,Summer     ,Rice,21.0,55.0,2619.0476190476193
221592,Uttar Pradesh,MAINPURI,859.5,2012,Kharif     ,Rice,59963.0,157943.0,2634.0076380434602
221614,Uttar Pradesh,MAINPURI,859.5,2012,Summer     ,Rice,21.0,55.0,2619.0476190476193
221625,Uttar Pradesh,MAINPURI,859.5,2013,Kharif     ,Rice,65174.0,172059.0,2639.994476324915
221647,Uttar Pradesh,MAINPURI,859.5,2013,Summer     ,Rice,216.0,570.0,2638.8888888888887
221658,Uttar Pradesh,MAINPURI,859.5,2014,Kharif     ,Rice,73176.0,190843.0,2607.999890674538
221677,Uttar Pradesh,MAINPURI,859.5,2014,Summer     ,Rice,63.0,164.0,2603.1746031746034
221688,Uttar Pradesh,MATHURA,859.5,1997,Kharif     ,Rice,25931.0,56690.0,2186.1864178010874
221712,Uttar Pradesh,MATHURA,859.5,1998,Kharif     ,Rice,31123.0,59471.0,1910.8376441859718
221737,Uttar Pradesh,MATHURA,859.5,1999,Kharif     ,Rice,39971.0,82441.0,2062.520327237247
221760,Uttar Pradesh,MATHURA,859.5,2000,Kharif     ,Rice,38821.0,80997.0,2086.422297210273
221781,Uttar Pradesh,MATHURA,859.5,2001,Kharif     ,Rice,36964.0,75917.0,2053.809111568012
221801,Uttar Pradesh,MATHURA,859.5,2002,Kharif     ,Rice,25096.0,43496.0,1733.1845712464137
221815,Uttar Pradesh,MATHURA,859.5,2002,Summer     ,Rice,7.0,12.0,1714.2857142857142
221826,Uttar Pradesh,MATHURA,859.5,2003,Kharif     ,Rice,33054.0,67858.0,2052.943667937315
221849,Uttar Pradesh,MATHURA,859.5,2004,Kharif     ,Rice,37089.0,94625.0,2551.2955323680876
221868,Uttar Pradesh,MATHURA,859.5,2005,Kharif     ,Rice,32880.0,82858.0,2520.0121654501218
221891,Uttar Pradesh,MATHURA,859.5,2006,Kharif     ,Rice,37089.0,77442.0,2088.0045296449084
221919,Uttar Pradesh,MATHURA,859.5,2007,Kharif     ,Rice,42229.0,103377.0,2448.0096616069527
221942,Uttar Pradesh,MATHURA,859.5,2008,Kharif     ,Rice,45394.0,119522.0,2632.99114420408
221968,Uttar Pradesh,MATHURA,859.5,2009,Kharif     ,Rice,42931.0,92817.0,2162.004146188069
221995,Uttar Pradesh,MATHURA,859.5,2010,Kharif     ,Rice,47142.0,101167.0,2146.005684951848
222017,Uttar Pradesh,MATHURA,859.5,2011,Kharif     ,Rice,45927.0,104300.0,2270.9952751105016
222043,Uttar Pradesh,MATHURA,859.5,2012,Kharif     ,Rice,48596.0,120081.0,2471.0058441023953
222067,Uttar Pradesh,MATHURA,859.5,2013,Kharif     ,Rice,52654.0,126580.0,2403.9958977475594
222091,Uttar Pradesh,MATHURA,859.5,2014,Kharif     ,Rice,49400.0,114756.0,2322.995951417004
222113,Uttar Pradesh,MAU,859.5,1997,Kharif     ,Rice,87189.0,151667.0,1739.519893564555
222139,Uttar Pradesh,MAU,859.5,1998,Kharif     ,Rice,88317.0,155987.0,1766.2171495861498
222165,Uttar Pradesh,MAU,859.5,1999,Kharif     ,Rice,89139.0,186084.0,2087.571096826305
222187,Uttar Pradesh,MAU,859.5,2000,Kharif     ,Rice,90471.0,169071.0,1868.7866830255
222209,Uttar Pradesh,MAU,859.5,2001,Kharif     ,Rice,91166.0,174232.0,1911.1510870280588
222229,Uttar Pradesh,MAU,859.5,2002,Kharif     ,Rice,90346.0,195837.0,2167.633320788967
222257,Uttar Pradesh,MAU,859.5,2003,Kharif     ,Rice,91170.0,192364.0,2109.9484479543707
222281,Uttar Pradesh,MAU,859.5,2004,Kharif     ,Rice,90051.0,116405.0,1292.656383604846
222299,Uttar Pradesh,MAU,859.5,2005,Kharif     ,Rice,90387.0,158629.0,1754.9979532454888
222323,Uttar Pradesh,MAU,859.5,2006,Kharif     ,Rice,85278.0,88433.0,1036.996646262811
222347,Uttar Pradesh,MAU,859.5,2007,Kharif     ,Rice,74202.0,133489.0,1798.9946362631736
222371,Uttar Pradesh,MAU,859.5,2008,Kharif     ,Rice,91102.0,182022.0,1998.0022392483152
222399,Uttar Pradesh,MAU,859.5,2009,Kharif     ,Rice,76241.0,111464.0,1461.9955142246297
222429,Uttar Pradesh,MAU,859.5,2010,Kharif     ,Rice,84040.0,155894.0,1854.9976201808663
222454,Uttar Pradesh,MAU,859.5,2011,Kharif     ,Rice,91733.0,218691.0,2383.994854632466
222482,Uttar Pradesh,MAU,859.5,2012,Kharif     ,Rice,84412.0,180557.0,2138.996825095958
222510,Uttar Pradesh,MAU,859.5,2013,Kharif     ,Rice,88001.0,184626.0,2097.998886376291
222537,Uttar Pradesh,MAU,859.5,2014,Kharif     ,Rice,91396.0,160583.0,1757.002494638715
222564,Uttar Pradesh,MEERUT,859.5,1997,Kharif     ,Rice,17696.0,44758.0,2529.272151898734
222587,Uttar Pradesh,MEERUT,859.5,1998,Kharif     ,Rice,18878.0,41048.0,2174.382879542324
222609,Uttar Pradesh,MEERUT,859.5,1999,Kharif     ,Rice,20624.0,51208.0,2482.932505818464
222631,Uttar Pradesh,MEERUT,859.5,2000,Kharif     ,Rice,21226.0,48008.0,2261.754452087063
222652,Uttar Pradesh,MEERUT,859.5,2001,Kharif     ,Rice,19823.0,42559.0,2146.9505120314784
222673,Uttar Pradesh,MEERUT,859.5,2002,Kharif     ,Rice,13220.0,30021.0,2270.877458396369
222696,Uttar Pradesh,MEERUT,859.5,2003,Kharif     ,Rice,14320.0,33423.0,2334.0083798882683
222716,Uttar Pradesh,MEERUT,859.5,2004,Kharif     ,Rice,15186.0,38020.0,2503.621756881338
222734,Uttar Pradesh,MEERUT,859.5,2005,Kharif     ,Rice,12110.0,27199.0,2245.9950454170107
222751,Uttar Pradesh,MEERUT,859.5,2006,Kharif     ,Rice,15848.0,39921.0,2518.9929328621906
222773,Uttar Pradesh,MEERUT,859.5,2007,Kharif     ,Rice,13707.0,32335.0,2359.013642664332
222798,Uttar Pradesh,MEERUT,859.5,2008,Kharif     ,Rice,17372.0,39938.0,2298.986875431729
222821,Uttar Pradesh,MEERUT,859.5,2009,Kharif     ,Rice,17629.0,45113.0,2559.0220659141187
222846,Uttar Pradesh,MEERUT,859.5,2010,Kharif     ,Rice,17605.0,38608.0,2193.013348480545
222868,Uttar Pradesh,MEERUT,859.5,2011,Kharif     ,Rice,16159.0,42143.0,2608.020298285785
222895,Uttar Pradesh,MEERUT,859.5,2012,Kharif     ,Rice,16117.0,44273.0,2746.9752435316746
222921,Uttar Pradesh,MEERUT,859.5,2013,Kharif     ,Rice,14493.0,39305.0,2711.9988960187675
222939,Uttar Pradesh,MEERUT,859.5,2013,Summer     ,Rice,21.0,57.0,2714.285714285714
222947,Uttar Pradesh,MEERUT,859.5,2014,Kharif     ,Rice,14466.0,42892.0,2965.021429558966
222965,Uttar Pradesh,MEERUT,859.5,2014,Summer     ,Rice,162.0,480.0,2962.962962962963
222976,Uttar Pradesh,MIRZAPUR,859.5,1997,Kharif     ,Rice,100385.0,187366.0,1866.4740748119739
223001,Uttar Pradesh,MIRZAPUR,859.5,1998,Kharif     ,Rice,105655.0,230950.0,2185.8880318016186
223029,Uttar Pradesh,MIRZAPUR,859.5,1999,Kharif     ,Rice,107865.0,261050.0,2420.154823158578
223056,Uttar Pradesh,MIRZAPUR,859.5,2000,Kharif     ,Rice,106923.0,207490.0,1940.5553529175202
223080,Uttar Pradesh,MIRZAPUR,859.5,2001,Kharif     ,Rice,110842.0,246817.0,2226.746179246134
223103,Uttar Pradesh,MIRZAPUR,859.5,2002,Kharif     ,Rice,89277.0,167705.0,1878.4793395835434
223131,Uttar Pradesh,MIRZAPUR,859.5,2003,Kharif     ,Rice,103594.0,215028.0,2075.680058690658
223156,Uttar Pradesh,MIRZAPUR,859.5,2004,Kharif     ,Rice,90318.0,99621.0,1103.0027237095596
223179,Uttar Pradesh,MIRZAPUR,859.5,2005,Kharif     ,Rice,103594.0,151765.0,1464.9979728555709
223205,Uttar Pradesh,MIRZAPUR,859.5,2006,Kharif     ,Rice,99740.0,194094.0,1945.999598957289
223235,Uttar Pradesh,MIRZAPUR,859.5,2007,Kharif     ,Rice,78848.0,111806.0,1417.9941152597403
223260,Uttar Pradesh,MIRZAPUR,859.5,2008,Kharif     ,Rice,108567.0,221368.0,2038.9989591680712
223288,Uttar Pradesh,MIRZAPUR,859.5,2009,Kharif     ,Rice,61987.0,96080.0,1550.002419862229
223321,Uttar Pradesh,MIRZAPUR,859.5,2010,Kharif     ,Rice,64224.0,132879.0,2068.9928998505234
223347,Uttar Pradesh,MIRZAPUR,859.5,2011,Kharif     ,Rice,91949.0,199897.0,2173.998629675146
223375,Uttar Pradesh,MIRZAPUR,859.5,2012,Kharif     ,Rice,89158.0,208630.0,2340.00314049216
223403,Uttar Pradesh,MIRZAPUR,859.5,2013,Kharif     ,Rice,81099.0,186771.0,2303.000036991825
223430,Uttar Pradesh,MIRZAPUR,859.5,2014,Kharif     ,Rice,81132.0,187821.0,2315.0051767490017
223457,Uttar Pradesh,MORADABAD,859.5,1997,Kharif     ,Rice,108473.0,266267.0,2454.6845758852432
223471,Uttar Pradesh,MORADABAD,859.5,1997,Summer     ,Rice,2.0,5.0,2500.0
223483,Uttar Pradesh,MORADABAD,859.5,1998,Kharif     ,Rice,113283.0,242782.0,2143.1459265732724
223496,Uttar Pradesh,MORADABAD,859.5,1998,Summer     ,Rice,3.0,6.0,2000.0
223509,Uttar Pradesh,MORADABAD,859.5,1999,Kharif     ,Rice,128647.0,279097.0,2169.4792727385793
223518,Uttar Pradesh,MORADABAD,859.5,1999,Summer     ,Rice,5.0,11.0,2200.0
223531,Uttar Pradesh,MORADABAD,859.5,2000,Kharif     ,Rice,134465.0,308851.0,2296.8876659353737
223545,Uttar Pradesh,MORADABAD,859.5,2000,Summer     ,Rice,1.0,2.0,2000.0
223555,Uttar Pradesh,MORADABAD,859.5,2001,Kharif     ,Rice,136399.0,314024.0,2302.245617636493
223579,Uttar Pradesh,MORADABAD,859.5,2002,Kharif     ,Rice,96795.0,215401.0,2225.331886977633
223594,Uttar Pradesh,MORADABAD,859.5,2002,Summer     ,Rice,3.0,7.0,2333.3333333333335
223607,Uttar Pradesh,MORADABAD,859.5,2003,Kharif     ,Rice,122354.0,291505.0,2382.4721709139058
223624,Uttar Pradesh,MORADABAD,859.5,2003,Summer     ,Rice,13.0,31.0,2384.6153846153848
223635,Uttar Pradesh,MORADABAD,859.5,2004,Kharif     ,Rice,138207.0,326147.0,2359.844291533714
223658,Uttar Pradesh,MORADABAD,859.5,2005,Kharif     ,Rice,114978.0,233865.0,2033.997808276366
223682,Uttar Pradesh,MORADABAD,859.5,2006,Kharif     ,Rice,138207.0,289405.0,2093.996686130225
223700,Uttar Pradesh,MORADABAD,859.5,2006,Summer     ,Rice,117.0,245.0,2094.017094017094
223715,Uttar Pradesh,MORADABAD,859.5,2007,Kharif     ,Rice,139065.0,325690.0,2341.998346097149
223745,Uttar Pradesh,MORADABAD,859.5,2008,Kharif     ,Rice,136178.0,302043.0,2218.0014392926905
223763,Uttar Pradesh,MORADABAD,859.5,2008,Summer     ,Rice,369.0,818.0,2216.8021680216802
223775,Uttar Pradesh,MORADABAD,859.5,2009,Kharif     ,Rice,120321.0,279506.0,2323.0026346190607
223794,Uttar Pradesh,MORADABAD,859.5,2009,Summer     ,Rice,664.0,1542.0,2322.289156626506
223804,Uttar Pradesh,MORADABAD,859.5,2010,Kharif     ,Rice,125006.0,224136.0,1793.0019359070764
223818,Uttar Pradesh,MORADABAD,859.5,2010,Summer     ,Rice,473.0,848.0,1792.8118393234672
223828,Uttar Pradesh,MORADABAD,859.5,2011,Kharif     ,Rice,128889.0,277111.0,2149.9972844850995
223848,Uttar Pradesh,MORADABAD,859.5,2011,Summer     ,Rice,425.0,914.0,2150.5882352941176
223858,Uttar Pradesh,MORADABAD,859.5,2012,Kharif     ,Rice,90672.0,215799.0,2379.996029645315
223876,Uttar Pradesh,MORADABAD,859.5,2012,Summer     ,Rice,476.0,1133.0,2380.252100840336
223885,Uttar Pradesh,MORADABAD,859.5,2013,Kharif     ,Rice,95250.0,207931.0,2183.0026246719162
