Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
38300,96800,1,0.6,1,1,1,1,824.4,1094,2527.415144
26600,63900,1,0.6,1,1,1,1,824.4,1094,2402.255639
37991,105082,1,0.6,1,1,1,1,824.4,1094,2765.970888
20258,45669,1,0.6,1,1,1,1,824.4,1094,2254.368644
39905,117680,1,0.6,1,1,1,1,824.4,1094,2949.003884
22099,57236,1,0.6,1,1,1,1,824.4,1094,2589.981447
32878,95609,1,0.6,1,1,1,1,824.4,1094,2907.993187
38119,108906,1,0.6,1,1,1,1,824.4,1094,2857.000446
29066,66329,1,0.6,1,1,1,1,824.4,1094,2282.013349
10960,20462,1,0.6,1,1,1,1,824.4,1094,1866.970803
17515,44891,1,0.6,1,1,1,1,824.4,1094,2563.00314
10826,25463,1,0.6,1,1,1,1,824.4,1094,2352.022908
24335,85051,1,0.6,1,1,1,1,824.4,1094,3495.007191
9240,21622,1,0.6,1,1,1,1,824.4,1094,2340.04329
25008,69972,1,0.6,1,1,1,1,824.4,1094,2797.984645
23142,55587,1,0.6,1,1,1,1,824.4,1094,2401.99637
22349,67427,1,0.6,1,1,1,1,824.4,1094,3017.002998
10846,31974,1,0.6,1,1,1,1,824.4,1094,2947.999262
30000,95000,1,0.6,1,1,1,1,824.4,1094,3166.666667
14000,37000,1,0.6,1,1,1,1,824.4,1094,2642.857143
30306,94615,1,0.6,1,1,1,1,824.4,1094,3121.989045
18416,49815,1,0.6,1,1,1,1,824.4,1094,2704.984796
32226,101512,1,0.6,1,1,1,1,824.4,1094,3150.003103
19428,46899,1,0.6,1,1,1,1,824.4,1094,2413.990117
34973,102007,1,0.6,1,1,1,1,824.4,1094,2916.735768
24828,69394,1,0.6,1,1,1,1,824.4,1094,2794.989528
37720,94531,1,0.6,1,1,1,1,824.4,1094,2506.124072
10948,25542,1,0.6,1,1,1,1,824.4,1094,2333.028864
22056,58691,1,0.6,1,1,1,1,824.4,1094,2660.999275
6998,17768,1,0.6,1,1,1,1,824.4,1094,2539.011146
28114,59377,1,0.6,1,1,1,1,824.4,1094,2112.008252
12283,28558,1,0.6,1,1,1,1,824.4,1094,2325.002035
22658,68155,1,0.6,1,1,1,1,824.4,1094,3007.988348
6553,14377,1,0.6,1,1,1,1,824.4,1094,2193.956966
29211,82532,1,0.6,1,1,1,1,824.4,1094,2825.374003
42300,84400,1,0.6,1,1,1,1,824.4,1094,1995.271868
57400,137400,1,0.6,1,1,1,1,824.4,1094,2393.728223
42000,105400,1,0.6,1,1,1,1,824.4,1094,2509.52381
62400,159200,1,0.6,1,1,1,1,824.4,1094,2551.282051
37542,75477,1,0.6,1,1,1,1,824.4,1094,2010.468276
37489,76800,1,0.6,1,1,1,1,824.4,1094,2048.600923
33776,89236,1,0.6,1,1,1,1,824.4,1094,2641.994315
41442,97181,1,0.6,1,1,1,1,824.4,1094,2344.988176
24377,55311,1,0.6,1,1,1,1,824.4,1094,2268.983058
62049,170573,1,0.6,1,1,1,1,824.4,1094,2749.004819
20137,50020,1,0.6,1,1,1,1,824.4,1094,2483.984705
30034,76827,1,0.6,1,1,1,1,824.4,1094,2558.000932
18495,38562,1,0.6,1,1,1,1,824.4,1094,2084.995945
27286,46714,1,0.6,1,1,1,1,824.4,1094,1712.013487
19055,43331,1,0.6,1,1,1,1,824.4,1094,2273.996326
25822,69177,1,0.6,1,1,1,1,824.4,1094,2678.994656
16240,37173,1,0.6,1,1,1,1,824.4,1094,2288.977833
66351,193612,1,0.6,1,1,1,1,824.4,1094,2917.996714
17049,42520,1,0.6,1,1,1,1,824.4,1094,2493.987917
29164,85101,1,0.6,1,1,1,1,824.4,1094,2918.015361
15000,42000,1,0.6,1,1,1,1,824.4,1094,2800
37000,116000,1,0.6,1,1,1,1,824.4,1094,3135.135135
17596,46242,1,0.6,1,1,1,1,824.4,1094,2627.983633
37927,118636,1,0.6,1,1,1,1,824.4,1094,3128.00907
19758,56192,1,0.6,1,1,1,1,824.4,1094,2844.012552
35155,113937,1,0.6,1,1,1,1,824.4,1094,3240.989902
18019,53639,1,0.6,1,1,1,1,824.4,1094,2976.802264
43558,131502,1,0.6,1,1,1,1,824.4,1094,3019.009137
17342,55719,1,0.6,1,1,1,1,824.4,1094,3212.951217
33764,113211,1,0.6,1,1,1,1,824.4,1094,3353.009122
12952,45241,1,0.6,1,1,1,1,824.4,1094,3492.974058
